front,back,tags,source
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: Tone signals?,"- They use precise vocabulary: ""in production"", ""verify"", ""class of problem"". - Specific examples or follow-up questions are likely. - They're often a senior IC, not a manager.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What they actually want?,"They want concrete technical opinions backed by examples. They are the easiest framing to nail because they're testing your engineering thinking, not your soft skills.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: The opening sentence?,"> ""There are three classes of work where I won't let the LLM be the primary author: anything that touches money, anything that requires reasoning across more than ~200 lines of unfamiliar context, and anything where the cost of a wrong answer doesn't show up in tests. Let me give you an example for each.""",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What not to do?,"- Don't be vague. Technical interviewers eat vagueness alive. - Don't say ""it depends"" without immediately specifying what it depends on.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: How it sounds?,"> ""From a hiring-manager perspective, why should I prioritize a human engineer over scaling AI tooling for my existing team?"" > > ""How do you think about the ROI of a senior engineer vs an AI subscription?"" > > ""If we doubled our AI tooling spend, what would still be missing?""",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: Tone signals?,"- Words from the budget conversation: ""ROI"", ""priority"", ""spend"", ""hire"". - Often a director, VP, or non-IC. - They're pattern-matching against other hires they've made.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What they actually want?,They want the answer they can paraphrase to their own boss when asked why they hired you instead of buying more AI seats. Give them the line they'll repeat.,concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: The opening sentence?,"> ""AI tools are force multipliers. Force multipliers don't help if you don't have force. The engineer is the force — the judgment about what to build, the design choices about how it fits, the accountability when it breaks. AI subscription doesn't show up to the postmortem. I do.""",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What not to do?,- Don't go technical. They don't care about transformer hallucination rates. - Don't get philosophical. They want concrete value. - Don't be modest. This is the framing where confidence is most rewarded.,concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: How it sounds?,"> ""Are you worried about your career?"" > > ""Do you think this profession will exist in 10 years?"" > > ""How do you tell a junior developer to start a career in 2026 with all this happening?""",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: Tone signals?,"- The question is broader than the role. It's about the field, the future, careers. - Often slightly personal — they're vulnerable too, even if they're hiring. - Pause-laden, less briskly transactional than the hostile framing.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What they actually want?,"They want a sober, honest, optimistic answer. They want to feel the energy in the room shift from anxious to constructive. Done well, this is the framing where you most build genuine rapport.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: The opening sentence?,"> ""I'm thoughtful about it but not worried. The work is changing — not vanishing. The people who will struggle are the ones who tied their identity to typing code. The people who'll thrive are the ones who tied their identity to making good engineering decisions. I'm in the second camp, and I'd advise a junior to be in the second camp too.""",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
In ai-interview/chapter-02-the-big-question/01-the-five-framings.md: What not to do?,"- Don't catastrophize. - Don't be saccharine (""I think humans will always have a place..."") — sounds rehearsed. - Don't pivot too quickly to mechanics. This framing wants 30 seconds of genuine reflection first.",concept,ai-interview/chapter-02-the-big-question/01-the-five-framings.md
"Can you list the seven pillars in order, from memory?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Can you give the soundbite for each one?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
"Can you give a concrete example for at least four of them — drawn from your own work, not the snooker app?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
"Can you deliver the 90-second master answer in under 100 seconds, with no notes, twice in a row?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Can you handle the four pre-emptive objections?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI is genuinely good at producing text that looks like code....',"AI is genuinely good at producing text that looks like code. Producing text isn't the same as engineering. There are seven things engineering requires that AI does not do — and probably won't, in the time horizons that matter for this hiring decision. Let me run through them.",soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI optimizes the spec it's given. Deciding what the spec sho...',AI optimizes the spec it's given. Deciding what the spec should be is engineering.,soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
"Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI knows code. Engineers know this codebase, this team, and ...'","AI knows code. Engineers know this codebase, this team, and this customer.",soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI suggested I use Redux for the state management on a new m...',AI suggested I use Redux for the state management on a new module. In our codebase Redux had been deprecated for 18 months in favor of Zustand. The AI couldn't know that. A new hire who blindly accepted that suggestion would have wasted a sprint adding a deprecated dependency.,soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
"Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI can list trade-offs. AI doesn't make trade-offs, because ...'","AI can list trade-offs. AI doesn't make trade-offs, because it doesn't own consequences.",soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI is great at the next 200 lines. Engineering is great at t...',AI is great at the next 200 lines. Engineering is great at the next 2 years.,soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'AI suggested we store user picks as comma-separated strings ...',AI suggested we store user picks as comma-separated strings to keep the API simple. That works at 8 users. At 80 users we'd have been parsing strings on every read. I made the call to use a normalized schema. AI optimized for the prompt; I optimized for two years from now.,soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
Complete / recall the soundbite from ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md: 'Software is mostly built in conversations. AI is not in thos...',Software is mostly built in conversations. AI is not in those conversations.,soundbite,ai-interview/chapter-02-the-big-question/02-the-seven-pillars.md
